[2025-10-19 08:02:25:718] [8:02:25] 正在启动游戏客户端控制器...
[2025-10-19 08:02:25:723] [8:02:25] 游戏控制台启动完成...

[2025-10-19 08:02:37:726] [8:02:37] 正在启动数据库服务器...
[2025-10-19 08:02:39:799] [8:02:39] 数据库服务器启动完成...

[2025-10-19 08:02:40:346] [8:02:40] 正在启动游戏主程序...

[2025-10-19 08:02:49:887] [8:02:49] 游戏主程序启动完成...

[2025-10-19 08:02:50:213] [8:02:50] 正在启动游戏网关[7001]...
[2025-10-19 08:02:50:217] [8:02:50] 游戏网关启动完成[7001]...
[2025-10-19 08:02:50:534] [8:02:50] 正在启动登录网关[7000]...

[2025-10-19 09:23:30:612] [9:23:30] 正在启动游戏客户端控制器...
[2025-10-19 09:23:30:614] [9:23:30] 游戏控制台启动完成...

[2025-10-19 09:23:36:199] [9:23:36] 正在启动数据库服务器...
[2025-10-19 09:23:38:277] [9:23:38] 数据库服务器启动完成...
[2025-10-19 09:23:39:256] [9:23:39] 正在启动游戏主程序...

[2025-10-19 09:23:48:340] [9:23:48] 游戏主程序启动完成...
[2025-10-19 09:23:48:772] [9:23:48] 正在启动游戏网关[7001]...
[2025-10-19 09:23:48:779] [9:23:48] 游戏网关启动完成[7001]...
[2025-10-19 09:23:49:096] [9:23:49] 正在启动登录网关[7000]...

[2025-10-19 11:10:28:131] [11:10:28] 游戏引擎服务器心跳中断，已被重新启动...
[2025-10-19 11:10:28:971] [11:10:28] RunGate(657776, 7001) Connect Fail
[2025-10-19 11:20:19:497] [11:20:19] RunGate(657776, 7001) Connect Fail

[2025-10-19 11:20:21:580] [11:20:21] RunGate(657776, 7001) Connect Fail
[2025-10-19 11:20:23:546] [11:20:23] RunGate(657776, 7001) Connect Fail

[2025-10-19 11:20:25:627] [11:20:25] RunGate(657776, 7001) Connect Fail
[2025-10-19 11:20:27:596] [11:20:27] RunGate(657776, 7001) Connect Fail
[2025-10-19 11:20:29:672] [11:20:29] RunGate(657776, 7001) Connect Fail

[2025-10-19 11:20:31:637] [11:20:31] RunGate(657776, 7001) Connect Fail
[2025-10-19 11:20:33:729] [11:20:33] RunGate(657776, 7001) Connect Fail

[2025-10-19 11:20:35:685] [11:20:35] RunGate(657776, 7001) Connect Fail
[2025-10-19 11:20:37:774] [11:20:37] RunGate(657776, 7001) Connect Fail
[2025-10-19 11:20:39:732] [11:20:39] RunGate(657776, 7001) Connect Fail

[2025-10-19 11:20:41:711] [11:20:41] RunGate(657776, 7001) Connect Fail
[2025-10-19 11:20:43:779] [11:20:43] RunGate(657776, 7001) Connect Fail

[2025-10-19 11:20:45:758] [11:20:45] RunGate(657776, 7001) Connect Fail
[2025-10-19 11:20:47:831] [11:20:47] RunGate(657776, 7001) Connect Fail
[2025-10-19 11:20:49:795] [11:20:49] RunGate(657776, 7001) Connect Fail

[2025-10-19 11:20:51:880] [11:20:51] RunGate(657776, 7001) Connect Fail
[2025-10-19 11:20:53:842] [11:20:53] RunGate(657776, 7001) Connect Fail

[2025-10-19 11:20:55:812] [11:20:55] RunGate(657776, 7001) Connect Fail
[2025-10-19 11:20:57:895] [11:20:57] RunGate(657776, 7001) Connect Fail
[2025-10-19 11:20:59:862] [11:20:59] RunGate(657776, 7001) Connect Fail

[2025-10-19 11:21:01:944] [11:21:01] RunGate(657776, 7001) Connect Fail
[2025-10-19 11:21:03:906] [11:21:03] RunGate(657776, 7001) Connect Fail

[2025-10-19 11:21:05:987] [11:21:05] RunGate(657776, 7001) Connect Fail
[2025-10-19 11:21:07:951] [11:21:07] RunGate(657776, 7001) Connect Fail
[2025-10-19 11:21:09:923] [11:21:09] RunGate(657776, 7001) Connect Fail

[2025-10-19 11:21:12:007] [11:21:11] RunGate(657776, 7001) Connect Fail
[2025-10-19 11:21:13:967] [11:21:13] RunGate(657776, 7001) Connect Fail

[2025-10-19 11:21:16:045] [11:21:15] RunGate(657776, 7001) Connect Fail
[2025-10-19 11:21:18:013] [11:21:17] RunGate(657776, 7001) Connect Fail

[2025-10-19 11:21:20:092] [11:21:19] RunGate(657776, 7001) Connect Fail
[2025-10-19 11:21:22:061] [11:21:21] RunGate(657776, 7001) Connect Fail
[2025-10-19 11:21:24:029] [11:21:24] RunGate(657776, 7001) Connect Fail

[2025-10-19 11:21:26:108] [11:21:26] RunGate(657776, 7001) Connect Fail
[2025-10-19 11:21:28:080] [11:21:28] RunGate(657776, 7001) Connect Fail

[2025-10-19 11:21:30:159] [11:21:30] RunGate(657776, 7001) Connect Fail
[2025-10-19 11:21:32:124] [11:21:32] RunGate(657776, 7001) Connect Fail
[2025-10-19 11:21:34:102] [11:21:34] RunGate(657776, 7001) Connect Fail

[2025-10-19 11:21:36:171] [11:21:36] RunGate(657776, 7001) Connect Fail
[2025-10-19 11:21:38:147] [11:21:38] RunGate(657776, 7001) Connect Fail

[2025-10-19 11:21:40:218] [11:21:40] RunGate(657776, 7001) Connect Fail
[2025-10-19 11:21:42:188] [11:21:42] RunGate(657776, 7001) Connect Fail
[2025-10-19 11:21:44:264] [11:21:44] RunGate(657776, 7001) Connect Fail

[2025-10-19 11:21:46:239] [11:21:46] RunGate(657776, 7001) Connect Fail
[2025-10-19 11:21:48:213] [11:21:48] RunGate(657776, 7001) Connect Fail

[2025-10-19 11:21:50:280] [11:21:50] RunGate(657776, 7001) Connect Fail
[2025-10-19 11:21:52:248] [11:21:52] RunGate(657776, 7001) Connect Fail
[2025-10-19 11:21:54:330] [11:21:54] RunGate(657776, 7001) Connect Fail

[2025-10-19 11:21:56:304] [11:21:56] RunGate(657776, 7001) Connect Fail
[2025-10-19 11:21:58:372] [11:21:58] RunGate(657776, 7001) Connect Fail

[2025-10-19 11:22:00:354] [11:22:00] RunGate(657776, 7001) Connect Fail
[2025-10-19 11:22:02:316] [11:22:02] RunGate(657776, 7001) Connect Fail
[2025-10-19 11:22:04:397] [11:22:04] RunGate(657776, 7001) Connect Fail

[2025-10-19 11:22:06:370] [11:22:06] RunGate(657776, 7001) Connect Fail
[2025-10-19 11:22:08:445] [11:22:08] RunGate(657776, 7001) Connect Fail

[2025-10-19 11:22:10:407] [11:22:10] RunGate(657776, 7001) Connect Fail
[2025-10-19 11:22:12:490] [11:22:12] RunGate(657776, 7001) Connect Fail
[2025-10-19 11:22:14:463] [11:22:14] RunGate(657776, 7001) Connect Fail

[2025-10-19 11:22:16:424] [11:22:16] RunGate(657776, 7001) Connect Fail
[2025-10-19 11:22:18:528] [11:22:18] RunGate(657776, 7001) Connect Fail

[2025-10-19 11:22:20:489] [11:22:20] RunGate(657776, 7001) Connect Fail
[2025-10-19 11:22:22:560] [11:22:22] RunGate(657776, 7001) Connect Fail
[2025-10-19 11:22:24:534] [11:22:24] RunGate(657776, 7001) Connect Fail

[2025-10-19 11:22:26:502] [11:22:26] RunGate(657776, 7001) Connect Fail
[2025-10-19 11:22:28:581] [11:22:28] RunGate(657776, 7001) Connect Fail

[2025-10-19 11:22:30:564] [11:22:30] RunGate(657776, 7001) Connect Fail
[2025-10-19 11:22:32:646] [11:22:32] RunGate(657776, 7001) Connect Fail
[2025-10-19 11:22:34:608] [11:22:34] RunGate(657776, 7001) Connect Fail

[2025-10-19 11:22:36:587] [11:22:36] RunGate(657776, 7001) Connect Fail
[2025-10-19 11:22:38:657] [11:22:38] RunGate(657776, 7001) Connect Fail

[2025-10-19 11:22:40:629] [11:22:40] RunGate(657776, 7001) Connect Fail
[2025-10-19 11:22:42:708] [11:22:42] RunGate(657776, 7001) Connect Fail
[2025-10-19 11:22:44:671] [11:22:44] RunGate(657776, 7001) Connect Fail

[2025-10-19 11:22:46:758] [11:22:46] RunGate(657776, 7001) Connect Fail
[2025-10-19 11:22:48:724] [11:22:48] RunGate(657776, 7001) Connect Fail

[2025-10-19 11:22:50:687] [11:22:50] RunGate(657776, 7001) Connect Fail
[2025-10-19 11:22:52:770] [11:22:52] RunGate(657776, 7001) Connect Fail
[2025-10-19 11:22:54:735] [11:22:54] RunGate(657776, 7001) Connect Fail

[2025-10-19 11:22:56:814] [11:22:56] RunGate(657776, 7001) Connect Fail
[2025-10-19 11:22:58:782] [11:22:58] RunGate(657776, 7001) Connect Fail

[2025-10-19 11:23:00:863] [11:23:00] RunGate(657776, 7001) Connect Fail
[2025-10-19 11:23:02:831] [11:23:02] RunGate(657776, 7001) Connect Fail
[2025-10-19 11:23:04:798] [11:23:04] RunGate(657776, 7001) Connect Fail

[2025-10-19 11:23:06:880] [11:23:06] RunGate(657776, 7001) Connect Fail
[2025-10-19 11:23:08:848] [11:23:08] RunGate(657776, 7001) Connect Fail

[2025-10-19 11:23:10:921] [11:23:10] RunGate(657776, 7001) Connect Fail
[2025-10-19 11:23:12:898] [11:23:12] RunGate(657776, 7001) Connect Fail
[2025-10-19 11:23:14:974] [11:23:14] RunGate(657776, 7001) Connect Fail

[2025-10-19 11:23:16:941] [11:23:16] RunGate(657776, 7001) Connect Fail
[2025-10-19 11:23:19:015] [11:23:18] RunGate(657776, 7001) Connect Fail

[2025-10-19 11:23:20:982] [11:23:20] RunGate(657776, 7001) Connect Fail
[2025-10-19 11:23:22:957] [11:23:22] RunGate(657776, 7001) Connect Fail

[2025-10-19 11:23:25:034] [11:23:24] RunGate(657776, 7001) Connect Fail
[2025-10-19 11:23:26:998] [11:23:26] RunGate(657776, 7001) Connect Fail
[2025-10-19 11:23:29:080] [11:23:28] RunGate(657776, 7001) Connect Fail

[2025-10-19 11:23:31:048] [11:23:31] RunGate(657776, 7001) Connect Fail
[2025-10-19 11:23:33:125] [11:23:33] RunGate(657776, 7001) Connect Fail

[2025-10-19 11:23:35:099] [11:23:35] RunGate(657776, 7001) Connect Fail
[2025-10-19 11:23:37:062] [11:23:37] RunGate(657776, 7001) Connect Fail
[2025-10-19 11:23:39:142] [11:23:39] RunGate(657776, 7001) Connect Fail

[2025-10-19 11:23:41:110] [11:23:41] RunGate(657776, 7001) Connect Fail
[2025-10-19 11:23:43:193] [11:23:43] RunGate(657776, 7001) Connect Fail

[2025-10-19 11:23:45:155] [11:23:45] RunGate(657776, 7001) Connect Fail
[2025-10-19 11:23:47:234] [11:23:47] RunGate(657776, 7001) Connect Fail
[2025-10-19 11:23:49:205] [11:23:49] RunGate(657776, 7001) Connect Fail

[2025-10-19 11:23:51:183] [11:23:51] RunGate(657776, 7001) Connect Fail
[2025-10-19 11:23:53:251] [11:23:53] RunGate(657776, 7001) Connect Fail

[2025-10-19 11:23:55:221] [11:23:55] RunGate(657776, 7001) Connect Fail
[2025-10-19 11:23:57:300] [11:23:57] RunGate(657776, 7001) Connect Fail
[2025-10-19 11:23:59:268] [11:23:59] RunGate(657776, 7001) Connect Fail

[2025-10-19 11:24:01:350] [11:24:01] RunGate(657776, 7001) Connect Fail
[2025-10-19 11:24:03:317] [11:24:03] RunGate(657776, 7001) Connect Fail

[2025-10-19 11:24:05:284] [11:24:05] RunGate(657776, 7001) Connect Fail
[2025-10-19 11:24:07:366] [11:24:07] RunGate(657776, 7001) Connect Fail
[2025-10-19 11:24:09:334] [11:24:09] RunGate(657776, 7001) Connect Fail

[2025-10-19 11:24:11:408] [11:24:11] RunGate(657776, 7001) Connect Fail
[2025-10-19 11:24:13:384] [11:24:13] RunGate(657776, 7001) Connect Fail

[2025-10-19 11:24:15:350] [11:24:15] RunGate(657776, 7001) Connect Fail
[2025-10-19 11:24:17:422] [11:24:17] RunGate(657776, 7001) Connect Fail
[2025-10-19 11:24:19:390] [11:24:19] RunGate(657776, 7001) Connect Fail

[2025-10-19 11:24:21:469] [11:24:21] RunGate(657776, 7001) Connect Fail
[2025-10-19 11:24:23:440] [11:24:23] RunGate(657776, 7001) Connect Fail

[2025-10-19 11:24:25:517] [11:24:25] RunGate(657776, 7001) Connect Fail
[2025-10-19 11:24:27:484] [11:24:27] RunGate(657776, 7001) Connect Fail
[2025-10-19 11:24:29:568] [11:24:29] RunGate(657776, 7001) Connect Fail

[2025-10-19 11:24:31:534] [11:24:31] RunGate(657776, 7001) Connect Fail
[2025-10-19 11:24:33:502] [11:24:33] RunGate(657776, 7001) Connect Fail

[2025-10-19 11:24:35:583] [11:24:35] RunGate(657776, 7001) Connect Fail
[2025-10-19 11:24:37:566] [11:24:37] RunGate(657776, 7001) Connect Fail
[2025-10-19 11:24:39:535] [11:24:39] RunGate(657776, 7001) Connect Fail

[2025-10-19 11:24:41:614] [11:24:41] RunGate(657776, 7001) Connect Fail
[2025-10-19 11:24:43:584] [11:24:43] RunGate(657776, 7001) Connect Fail

[2025-10-19 11:24:45:655] [11:24:45] RunGate(657776, 7001) Connect Fail
[2025-10-19 11:24:47:626] [11:24:47] RunGate(657776, 7001) Connect Fail
[2025-10-19 11:24:49:707] [11:24:49] RunGate(657776, 7001) Connect Fail

[2025-10-19 11:24:51:975] [11:24:51] RunGate(657776, 7001) Connect Fail
[2025-10-19 11:24:53:696] [11:24:53] RunGate(657776, 7001) Connect Fail

[2025-10-19 11:24:56:790] [11:24:55] RunGate(657776, 7001) Connect Fail
[2025-10-19 11:24:58:150] [11:24:58] RunGate(657776, 7001) Connect Fail
[2025-10-19 11:24:59:726] [11:24:59] RunGate(657776, 7001) Connect Fail

[2025-10-19 11:25:01:807] [11:25:01] RunGate(657776, 7001) Connect Fail
[2025-10-19 11:25:03:767] [11:25:03] RunGate(657776, 7001) Connect Fail
[2025-10-19 11:25:04:967] [11:25:04] 正在开始停止服务器...

[2025-10-19 11:25:05:738] [11:25:05] RunGate(657776, 7001) Connect Fail
[2025-10-19 11:25:06:018] [11:25:05] 登录网关已停止...
[2025-10-19 11:25:06:022] [11:25:06] 游戏网关一已停止...

[2025-10-19 11:25:17:580] [11:25:17] 游戏数据库服务器已停止...

[2025-10-19 13:58:51:966] [13:58:51] 正在启动数据库服务器...

[2025-10-19 14:03:00:998] [14:03:00] 正在开始停止服务器...

[2025-10-20 12:43:13:861] [12:43:13] 正在启动数据库服务器...

[2025-10-20 12:43:15:165] [12:43:15] 数据库服务器启动完成...
[2025-10-20 12:43:15:724] [12:43:15] 正在启动游戏主程序...

[2025-10-20 12:43:25:601] [12:43:25] 游戏主程序启动完成...
[2025-10-20 12:43:25:686] [12:43:25] 正在启动游戏网关[7001]...
[2025-10-20 12:43:25:699] [12:43:25] 游戏网关启动完成[7001]...
[2025-10-20 12:43:26:006] [12:43:25] 正在启动登录网关[7000]...

[2025-10-21 06:16:32:441] [6:16:32] 正在开始停止服务器...
[2025-10-21 06:16:33:500] [6:16:33] 登录网关已停止...
[2025-10-21 06:16:33:501] [6:16:33] 游戏网关一已停止...

[2025-10-21 06:16:36:369] [6:16:36] 游戏引擎主程序已停止...

[2025-10-21 06:16:47:682] [6:16:47] 游戏数据库服务器已停止...

[2025-10-21 06:16:50:691] [6:16:50] 正在启动数据库服务器...
[2025-10-21 06:16:52:664] [6:16:52] 数据库服务器启动完成...
[2025-10-21 06:16:53:097] [6:16:53] 正在启动游戏主程序...

[2025-10-21 06:17:01:974] [6:17:01] 游戏主程序启动完成...
[2025-10-21 06:17:02:290] [6:17:02] 正在启动游戏网关[7001]...
[2025-10-21 06:17:02:305] [6:17:02] 游戏网关启动完成[7001]...
[2025-10-21 06:17:02:628] [6:17:02] 正在启动登录网关[7000]...

[2025-10-21 17:21:53:608] [17:21:53] 游戏引擎服务器心跳中断，已被重新启动...
[2025-10-21 17:21:54:129] [17:21:54] RunGate(3674264, 7001) Connect Fail

[2025-10-21 17:21:55:660] [17:21:55] 游戏引擎服务器异常关闭，已被重新启动...
[2025-10-21 17:21:55:984] [17:21:55] 正在启动游戏主程序...
[2025-10-21 17:21:56:091] [17:21:56] RunGate(3674264, 7001) Connect Fail
[2025-10-21 17:21:58:172] [17:21:58] RunGate(3674264, 7001) Connect Fail

[2025-10-21 17:22:00:138] [17:22:00] RunGate(3674264, 7001) Connect Fail
[2025-10-21 17:22:02:216] [17:22:02] RunGate(3674264, 7001) Connect Fail
[2025-10-21 17:22:04:188] [17:22:04] 游戏主程序启动完成...
[2025-10-21 17:22:04:190] [17:22:04] RunGate(3674264, 7001) Connect Fail

[2025-10-21 21:31:55:808] [21:31:55] 游戏引擎服务器心跳中断，已被重新启动...
[2025-10-21 21:31:57:091] [21:31:57] RunGate(3674264, 7001) Connect Fail
[2025-10-21 21:31:57:896] [21:31:57] 游戏引擎服务器异常关闭，已被重新启动...
[2025-10-21 21:31:58:201] [21:31:58] 正在启动游戏主程序...
[2025-10-21 21:31:59:073] [21:31:59] RunGate(3674264, 7001) Connect Fail

[2025-10-21 21:32:01:153] [21:32:01] RunGate(3674264, 7001) Connect Fail
[2025-10-21 21:32:03:115] [21:32:03] RunGate(3674264, 7001) Connect Fail

[2025-10-21 21:32:05:184] [21:32:05] RunGate(3674264, 7001) Connect Fail
[2025-10-21 21:32:07:159] [21:32:07] RunGate(3674264, 7001) Connect Fail
[2025-10-21 21:32:09:134] [21:32:09] RunGate(3674264, 7001) Connect Fail

[2025-10-21 21:32:11:207] [21:32:11] RunGate(3674264, 7001) Connect Fail
[2025-10-21 21:32:13:179] [21:32:13] RunGate(3674264, 7001) Connect Fail

[2025-10-21 21:32:15:252] [21:32:15] RunGate(3674264, 7001) Connect Fail
[2025-10-21 21:32:17:227] [21:32:17] RunGate(3674264, 7001) Connect Fail
[2025-10-21 21:32:19:295] [21:32:19] RunGate(3674264, 7001) Connect Fail

[2025-10-21 21:32:21:278] [21:32:21] RunGate(3674264, 7001) Connect Fail
[2025-10-21 21:32:23:256] [21:32:23] RunGate(3674264, 7001) Connect Fail

[2025-10-21 21:32:25:326] [21:32:25] RunGate(3674264, 7001) Connect Fail
[2025-10-21 21:32:27:320] [21:32:27] RunGate(3674264, 7001) Connect Fail
[2025-10-21 21:32:29:284] [21:32:29] RunGate(3674264, 7001) Connect Fail

[2025-10-21 21:32:31:359] [21:32:31] RunGate(3674264, 7001) Connect Fail
[2025-10-21 21:32:33:331] [21:32:33] RunGate(3674264, 7001) Connect Fail

[2025-10-21 21:32:35:409] [21:32:35] RunGate(3674264, 7001) Connect Fail
[2025-10-21 21:32:37:386] [21:32:37] RunGate(3674264, 7001) Connect Fail
[2025-10-21 21:32:39:467] [21:32:39] RunGate(3674264, 7001) Connect Fail

[2025-10-21 21:32:41:428] [21:32:41] RunGate(3674264, 7001) Connect Fail
[2025-10-21 21:32:43:404] [21:32:43] RunGate(3674264, 7001) Connect Fail

[2025-10-21 21:32:45:485] [21:32:45] RunGate(3674264, 7001) Connect Fail
[2025-10-21 21:32:47:456] [21:32:47] RunGate(3674264, 7001) Connect Fail
[2025-10-21 21:32:49:447] [21:32:49] RunGate(3674264, 7001) Connect Fail

[2025-10-21 21:32:51:516] [21:32:51] RunGate(3674264, 7001) Connect Fail
[2025-10-21 21:32:53:490] [21:32:53] RunGate(3674264, 7001) Connect Fail

[2025-10-21 21:32:55:563] [21:32:55] RunGate(3674264, 7001) Connect Fail
[2025-10-21 21:32:57:538] [21:32:57] RunGate(3674264, 7001) Connect Fail
[2025-10-21 21:32:59:612] [21:32:59] RunGate(3674264, 7001) Connect Fail

[2025-10-21 21:33:01:580] [21:33:01] RunGate(3674264, 7001) Connect Fail
[2025-10-21 21:33:03:559] [21:33:03] RunGate(3674264, 7001) Connect Fail

[2025-10-21 21:33:05:629] [21:33:05] RunGate(3674264, 7001) Connect Fail
[2025-10-21 21:33:07:592] [21:33:07] RunGate(3674264, 7001) Connect Fail
[2025-10-21 21:33:09:673] [21:33:09] RunGate(3674264, 7001) Connect Fail

[2025-10-21 21:33:11:651] [21:33:11] RunGate(3674264, 7001) Connect Fail
[2025-10-21 21:33:13:648] [21:33:13] RunGate(3674264, 7001) Connect Fail

[2025-10-21 21:33:15:726] [21:33:15] RunGate(3674264, 7001) Connect Fail
[2025-10-21 21:33:17:689] [21:33:17] RunGate(3674264, 7001) Connect Fail
[2025-10-21 21:33:19:768] [21:33:19] RunGate(3674264, 7001) Connect Fail

[2025-10-21 21:33:21:737] [21:33:21] RunGate(3674264, 7001) Connect Fail
[2025-10-21 21:33:23:710] [21:33:23] RunGate(3674264, 7001) Connect Fail

[2025-10-21 21:33:25:777] [21:33:25] RunGate(3674264, 7001) Connect Fail
[2025-10-21 21:33:27:754] [21:33:27] RunGate(3674264, 7001) Connect Fail
[2025-10-21 21:33:29:839] [21:33:29] RunGate(3674264, 7001) Connect Fail

[2025-10-21 21:33:31:803] [21:33:31] RunGate(3674264, 7001) Connect Fail
[2025-10-21 21:33:33:885] [21:33:33] RunGate(3674264, 7001) Connect Fail

[2025-10-21 21:33:35:853] [21:33:35] RunGate(3674264, 7001) Connect Fail
[2025-10-21 21:33:37:816] [21:33:37] RunGate(3674264, 7001) Connect Fail
[2025-10-21 21:33:39:898] [21:33:39] RunGate(3674264, 7001) Connect Fail

[2025-10-21 21:33:41:857] [21:33:41] RunGate(3674264, 7001) Connect Fail
[2025-10-21 21:33:43:948] [21:33:43] RunGate(3674264, 7001) Connect Fail

[2025-10-21 21:33:45:922] [21:33:45] RunGate(3674264, 7001) Connect Fail
[2025-10-21 21:33:47:898] [21:33:47] RunGate(3674264, 7001) Connect Fail
[2025-10-21 21:33:49:964] [21:33:49] RunGate(3674264, 7001) Connect Fail

[2025-10-21 21:33:51:932] [21:33:51] RunGate(3674264, 7001) Connect Fail
[2025-10-21 21:33:54:031] [21:33:53] RunGate(3674264, 7001) Connect Fail

[2025-10-21 21:33:55:999] [21:33:55] RunGate(3674264, 7001) Connect Fail
[2025-10-21 21:33:58:089] [21:33:57] RunGate(3674264, 7001) Connect Fail

[2025-10-21 21:34:00:049] [21:33:59] RunGate(3674264, 7001) Connect Fail
[2025-10-21 21:34:02:026] [21:34:02] RunGate(3674264, 7001) Connect Fail
[2025-10-21 21:34:04:094] [21:34:04] RunGate(3674264, 7001) Connect Fail

[2025-10-21 21:34:06:067] [21:34:06] RunGate(3674264, 7001) Connect Fail
[2025-10-21 21:34:08:140] [21:34:08] RunGate(3674264, 7001) Connect Fail

[2025-10-21 21:34:10:118] [21:34:10] RunGate(3674264, 7001) Connect Fail
[2025-10-21 21:34:12:095] [21:34:12] RunGate(3674264, 7001) Connect Fail
[2025-10-21 21:34:14:186] [21:34:14] RunGate(3674264, 7001) Connect Fail

[2025-10-21 21:34:16:138] [21:34:16] RunGate(3674264, 7001) Connect Fail
[2025-10-21 21:34:18:238] [21:34:18] RunGate(3674264, 7001) Connect Fail

[2025-10-21 21:34:20:203] [21:34:20] RunGate(3674264, 7001) Connect Fail
[2025-10-21 21:34:22:177] [21:34:22] RunGate(3674264, 7001) Connect Fail
[2025-10-21 21:34:24:289] [21:34:24] RunGate(3674264, 7001) Connect Fail

[2025-10-21 21:34:26:245] [21:34:26] RunGate(3674264, 7001) Connect Fail
[2025-10-21 21:34:28:242] [21:34:28] RunGate(3674264, 7001) Connect Fail

[2025-10-21 21:34:30:309] [21:34:30] RunGate(3674264, 7001) Connect Fail
[2025-10-21 21:34:32:298] [21:34:32] RunGate(3674264, 7001) Connect Fail
[2025-10-21 21:34:34:274] [21:34:34] RunGate(3674264, 7001) Connect Fail

[2025-10-21 21:34:36:353] [21:34:36] RunGate(3674264, 7001) Connect Fail
[2025-10-21 21:34:38:316] [21:34:38] RunGate(3674264, 7001) Connect Fail

[2025-10-21 21:34:40:386] [21:34:40] RunGate(3674264, 7001) Connect Fail
[2025-10-21 21:34:42:355] [21:34:42] RunGate(3674264, 7001) Connect Fail
[2025-10-21 21:34:44:437] [21:34:44] RunGate(3674264, 7001) Connect Fail

[2025-10-21 21:34:46:413] [21:34:46] RunGate(3674264, 7001) Connect Fail
[2025-10-21 21:34:48:372] [21:34:48] RunGate(3674264, 7001) Connect Fail

[2025-10-21 21:34:50:457] [21:34:50] RunGate(3674264, 7001) Connect Fail
[2025-10-21 21:34:52:418] [21:34:52] RunGate(3674264, 7001) Connect Fail
[2025-10-21 21:34:54:505] [21:34:54] RunGate(3674264, 7001) Connect Fail

[2025-10-21 21:34:56:464] [21:34:56] RunGate(3674264, 7001) Connect Fail
[2025-10-21 21:34:58:468] [21:34:58] RunGate(3674264, 7001) Connect Fail

[2025-10-21 21:35:00:568] [21:35:00] RunGate(3674264, 7001) Connect Fail
[2025-10-21 21:35:02:531] [21:35:02] RunGate(3674264, 7001) Connect Fail
[2025-10-21 21:35:04:504] [21:35:04] RunGate(3674264, 7001) Connect Fail

[2025-10-21 21:35:06:576] [21:35:06] RunGate(3674264, 7001) Connect Fail
[2025-10-21 21:35:08:553] [21:35:08] RunGate(3674264, 7001) Connect Fail

[2025-10-21 21:35:10:625] [21:35:10] RunGate(3674264, 7001) Connect Fail
[2025-10-21 21:35:12:604] [21:35:12] RunGate(3674264, 7001) Connect Fail
[2025-10-21 21:35:14:691] [21:35:14] RunGate(3674264, 7001) Connect Fail

[2025-10-21 21:35:16:652] [21:35:16] RunGate(3674264, 7001) Connect Fail
[2025-10-21 21:35:18:642] [21:35:18] RunGate(3674264, 7001) Connect Fail

[2025-10-21 21:35:20:716] [21:35:20] RunGate(3674264, 7001) Connect Fail
[2025-10-21 21:35:22:693] [21:35:22] RunGate(3674264, 7001) Connect Fail
[2025-10-21 21:35:24:763] [21:35:24] RunGate(3674264, 7001) Connect Fail

[2025-10-21 21:35:26:736] [21:35:26] RunGate(3674264, 7001) Connect Fail
[2025-10-21 21:35:28:709] [21:35:28] RunGate(3674264, 7001) Connect Fail

[2025-10-21 21:35:30:784] [21:35:30] RunGate(3674264, 7001) Connect Fail
[2025-10-21 21:35:32:746] [21:35:32] RunGate(3674264, 7001) Connect Fail
[2025-10-21 21:35:34:828] [21:35:34] RunGate(3674264, 7001) Connect Fail

[2025-10-21 21:35:36:796] [21:35:36] RunGate(3674264, 7001) Connect Fail
[2025-10-21 21:35:38:879] [21:35:38] RunGate(3674264, 7001) Connect Fail

[2025-10-21 21:35:40:837] [21:35:40] RunGate(3674264, 7001) Connect Fail
[2025-10-21 21:35:42:808] [21:35:42] RunGate(3674264, 7001) Connect Fail
[2025-10-21 21:35:44:889] [21:35:44] RunGate(3674264, 7001) Connect Fail

[2025-10-21 21:35:46:859] [21:35:46] RunGate(3674264, 7001) Connect Fail
[2025-10-21 21:35:48:933] [21:35:48] RunGate(3674264, 7001) Connect Fail

[2025-10-21 21:35:50:909] [21:35:50] RunGate(3674264, 7001) Connect Fail
[2025-10-21 21:35:52:981] [21:35:52] RunGate(3674264, 7001) Connect Fail
[2025-10-21 21:35:54:955] [21:35:54] RunGate(3674264, 7001) Connect Fail

[2025-10-21 21:35:56:917] [21:35:56] RunGate(3674264, 7001) Connect Fail
[2025-10-21 21:35:59:001] [21:35:58] RunGate(3674264, 7001) Connect Fail

[2025-10-21 21:36:00:973] [21:36:00] RunGate(3674264, 7001) Connect Fail
[2025-10-21 21:36:03:047] [21:36:02] RunGate(3674264, 7001) Connect Fail

[2025-10-21 21:36:05:024] [21:36:04] RunGate(3674264, 7001) Connect Fail
[2025-10-21 21:36:07:092] [21:36:06] RunGate(3674264, 7001) Connect Fail
[2025-10-21 21:36:09:056] [21:36:09] RunGate(3674264, 7001) Connect Fail

[2025-10-21 21:36:11:032] [21:36:11] RunGate(3674264, 7001) Connect Fail
[2025-10-21 21:36:13:106] [21:36:13] RunGate(3674264, 7001) Connect Fail

[2025-10-21 21:36:15:073] [21:36:15] RunGate(3674264, 7001) Connect Fail
[2025-10-21 21:36:17:153] [21:36:17] RunGate(3674264, 7001) Connect Fail
[2025-10-21 21:36:19:127] [21:36:19] RunGate(3674264, 7001) Connect Fail

